dataset_index,dataset_id,rollout,valid,error_type,step_count,mean_structural_to_others,mean_semantic_to_others,mean_combined_to_others,nearest_rollout,nearest_structural,nearest_semantic,nearest_combined,novelty_one_minus_nearest_combined
0,hle-673818e39b3842b34824240d,29,True,,3,0.5255817770957947,0.5296390056610107,0.5276104211807251,26,0.800000011920929,0.7072671055793762,0.7536335587501526,0.2463664412498474
0,hle-673818e39b3842b34824240d,30,True,,4,0.7199738621711731,0.6164836287498474,0.6682285666465759,7,1.0,0.7597368359565735,0.8798683881759644,0.12013161182403564
0,hle-673818e39b3842b34824240d,31,True,,4,0.6217480301856995,0.6068787574768066,0.6143133640289307,24,0.925000011920929,0.7095705270767212,0.8172852993011475,0.18271470069885254
0,hle-673818e39b3842b34824240d,32,True,,4,0.5639870166778564,0.546159029006958,0.555073082447052,21,0.8500000238418579,0.6873323917388916,0.7686662077903748,0.23133379220962524
0,hle-673818e39b3842b34824240d,33,True,,5,0.5118066668510437,0.49183663725852966,0.5018216371536255,62,0.7006944417953491,0.7635381817817688,0.7321163415908813,0.26788365840911865
0,hle-673818e39b3842b34824240d,34,True,,3,0.6430364847183228,0.5168011784553528,0.5799189209938049,12,0.8999999761581421,0.6802356839179993,0.7901178598403931,0.20988214015960693
0,hle-673818e39b3842b34824240d,35,True,,4,0.7199738621711731,0.5518994927406311,0.6359366178512573,30,1.0,0.7013938426971436,0.8506969213485718,0.14930307865142822
0,hle-673818e39b3842b34824240d,36,True,,4,0.6152157783508301,0.5934635996818542,0.6043397188186646,59,0.8500000238418579,0.7452767491340637,0.7976384162902832,0.2023615837097168
0,hle-673818e39b3842b34824240d,37,True,,4,0.70255446434021,0.6177008152008057,0.660127580165863,60,1.0,0.7407827377319336,0.8703913688659668,0.1296086311340332
0,hle-673818e39b3842b34824240d,38,True,,3,0.6069528460502625,0.5675441026687622,0.5872483849525452,2,0.8999999761581421,0.7458356618881226,0.8229178190231323,0.17708218097686768
0,hle-673818e39b3842b34824240d,39,True,,4,0.6994092464447021,0.618782639503479,0.6590960025787354,30,0.925000011920929,0.7883359789848328,0.8566679954528809,0.14333200454711914
0,hle-673818e39b3842b34824240d,40,True,,4,0.7044900059700012,0.5988250374794006,0.6516575217247009,8,1.0,0.743468165397644,0.871734082698822,0.12826591730117798
0,hle-673818e39b3842b34824240d,41,True,,4,0.671586811542511,0.5842723846435547,0.6279295086860657,42,0.925000011920929,0.7231860756874084,0.8240930438041687,0.1759069561958313
0,hle-673818e39b3842b34824240d,42,True,,4,0.6979576945304871,0.5532540082931519,0.6256059408187866,41,0.925000011920929,0.7231860756874084,0.8240930438041687,0.1759069561958313
0,hle-673818e39b3842b34824240d,43,True,,3,0.5997753143310547,0.581307053565979,0.5905411839485168,25,0.800000011920929,0.8182722330093384,0.809136152267456,0.19086384773254395
0,hle-673818e39b3842b34824240d,44,True,,4,0.70255446434021,0.5615888833999634,0.6320716738700867,60,1.0,0.7117726802825928,0.8558863401412964,0.1441136598587036
0,hle-673818e39b3842b34824240d,45,True,,4,0.6726434230804443,0.5995736122131348,0.6361085176467896,1,0.7868055701255798,0.7600756883621216,0.7734405994415283,0.22655940055847168
0,hle-673818e39b3842b34824240d,46,True,,5,0.5620265603065491,0.4815162420272827,0.5217713713645935,51,0.8109722137451172,0.6728436350822449,0.7419079542160034,0.2580920457839966
0,hle-673818e39b3842b34824240d,47,True,,4,0.7199738621711731,0.6163678765296936,0.6681708097457886,30,1.0,0.7561546564102173,0.8780773282051086,0.12192267179489136
0,hle-673818e39b3842b34824240d,48,True,,3,0.6339689493179321,0.5005067586898804,0.567237913608551,63,1.0,0.7058594226837158,0.8529297113418579,0.1470702886581421
0,hle-673818e39b3842b34824240d,49,True,,4,0.7199738621711731,0.5912664532661438,0.6556201577186584,7,1.0,0.7714924216270447,0.8857462406158447,0.11425375938415527
0,hle-673818e39b3842b34824240d,50,True,,4,0.70255446434021,0.5216851234436035,0.6121197938919067,37,1.0,0.633705198764801,0.8168525695800781,0.18314743041992188
0,hle-673818e39b3842b34824240d,51,True,,5,0.542549729347229,0.49396681785583496,0.5182583332061768,62,0.8199999928474426,0.6792280673980713,0.7496140003204346,0.25038599967956543
0,hle-673818e39b3842b34824240d,52,True,,1,0.1553427278995514,0.1989613175392151,0.17715202271938324,4,0.19722221791744232,0.27087581157684326,0.2340490221977234,0.7659509778022766
